graph_stem,summary_graph_path,prune_graph_path,solver,matched_k,num_nodes,n_supernodes,n_superedges,L,L_atom,L_atom_norm,sil_raw,sil_norm,L_causal,internalized_mass_fraction,dag_removed_mass_fraction,final_retained_mass_fraction,raw_superedge_mass,final_superedge_mass,total_fine_edge_mass
077,summary_graphs/entmax/alpha_0.50/node_0.02/077_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/077_prune_graph.pt,baseline-spectral-cosine,8,32,15,85,0.2767280137284188,-49.48408508300781,0.4796557686994671,0.01688334196599337,0.5084416709829966,0.07380025875737053,0.07380025875737053,0.14463402438331088,0.6557365634260931,76.14608836174011,65.13277316093445,99.32765197753906
077,summary_graphs/entmax/alpha_0.50/node_0.02/077_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/077_prune_graph.pt,baseline-kmeans,8,32,15,86,0.2783814474628483,-48.095909118652344,0.4859646162799342,0.43657496201472207,0.7182874810073611,0.07079827864576242,0.07079827864576242,0.0718102274863061,0.7213530005090992,77.19358897209167,71.65029978752136,99.32765197753906
077,summary_graphs/entmax/alpha_0.50/node_0.02/077_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/077_prune_graph.pt,baseline-spectral-adj,8,32,15,81,0.37932237739450314,-14.759114265441895,0.6374705415364337,-0.25666218389324863,0.3716689080533757,0.12117421325257266,0.12117421325257266,0.17008607276686852,0.5348056700307564,64.00783228874207,53.120991468429565,99.32765197753906
077,summary_graphs/entmax/alpha_0.50/node_0.02/077_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/077_prune_graph.pt,baseline-random-same-size,8,32,15,87,0.3681375139821447,-13.294447898864746,0.6441269199317851,-0.41649536111238117,0.2917523194438094,0.09214810803250438,0.09214810803250438,0.1197640692121016,0.5471100781630092,61.737038373947144,54.343159437179565,99.32765197753906
078,summary_graphs/entmax/alpha_0.50/node_0.02/078_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/078_prune_graph.pt,ours-summary,14,38,17,123,0.2967845729008506,-119.08829498291016,0.5436431106185635,-0.2012504731163169,0.39937476344184153,0.0499260351831376,0.0499260351831376,0.031208108559218486,0.8130741432487796,125.63943123817444,121.71846222877502,149.70155334472656
078,summary_graphs/entmax/alpha_0.50/node_0.02/078_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/078_prune_graph.pt,baseline-spectral-cosine,14,38,17,117,0.2914146459772988,-150.8458709716797,0.486238282609691,0.016719649076728814,0.5083598245383644,0.09659100934490672,0.09659100934490672,0.05609810996132717,0.7080619429695171,112.29765915870667,105.9979727268219,149.70155334472656
078,summary_graphs/entmax/alpha_0.50/node_0.02/078_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/078_prune_graph.pt,baseline-kmeans,14,38,17,118,0.3176255269707779,-118.74946594238281,0.5442555895668406,0.5261465776116189,0.7630732888058094,0.09099546437471517,0.09099546437471517,0.1020877857464357,0.7031272599362277,117.22665238380432,105.25924301147461,149.70155334472656
078,summary_graphs/entmax/alpha_0.50/node_0.02/078_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/078_prune_graph.pt,baseline-spectral-adj,14,38,17,121,0.38049222386380693,-28.53297233581543,0.7073303298714638,-0.5911090849921541,0.20444545750392296,0.053654117856150006,0.053654117856150006,0.11734172380420214,0.7224287891705716,122.52614045143127,108.14871191978455,149.70155334472656
078,summary_graphs/entmax/alpha_0.50/node_0.02/078_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/078_prune_graph.pt,baseline-random-same-size,14,38,17,118,0.3627355894186183,-52.51947021484375,0.6639725242263751,-0.6872474505567626,0.1563762747216187,0.06149865461086149,0.06149865461086149,0.10585407740188207,0.7097480863261366,118.82891631126404,106.25039100646973,149.70155334472656
079,summary_graphs/entmax/alpha_0.50/node_0.02/079_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/079_prune_graph.pt,ours-summary,14,36,16,115,0.33660744980845164,-92.06521606445312,0.6233648954571306,-0.16622768601112303,0.4168861569944385,0.04985000415977265,0.04985000415977265,0.02063132637914205,0.8559481837966577,176.24506378173828,172.60889434814453,201.65811157226562
079,summary_graphs/entmax/alpha_0.50/node_0.02/079_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/079_prune_graph.pt,baseline-spectral-cosine,14,36,16,97,0.3418739588614468,-120.40928649902344,0.5728267004118682,-0.08767370740767709,0.45616314629616145,0.11092121731102535,0.11092121731102535,0.18226385770945852,0.6152339165666479,151.71997833251953,124.06690979003906,201.65811157226562
079,summary_graphs/entmax/alpha_0.50/node_0.02/079_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/079_prune_graph.pt,baseline-kmeans,14,36,16,109,0.36521232329369835,-70.79847717285156,0.661284117663319,0.5081048101860031,0.7540524050930015,0.06914052892407774,0.06914052892407774,0.10678236715288988,0.7324770090737905,165.36835479736328,147.70993041992188,201.65811157226562
079,summary_graphs/entmax/alpha_0.50/node_0.02/079_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/079_prune_graph.pt,baseline-spectral-adj,14,36,16,110,0.4129023405392141,-56.57156753540039,0.6866511870566779,-0.530680589941777,0.2346597050291115,0.13915349402175028,0.13915349402175028,0.1031541174563605,0.5766973953882402,129.6718978881836,116.29570770263672,201.65811157226562
079,summary_graphs/entmax/alpha_0.50/node_0.02/079_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/079_prune_graph.pt,baseline-random-same-size,14,36,16,105,0.3998391807763917,-29.49065399169922,0.734937090142392,-0.6074056780256888,0.1962971609871556,0.06474127141039145,0.06474127141039145,0.20082259546403675,0.6071324800054723,153.19901275634766,122.43318939208984,201.65811157226562
080,summary_graphs/entmax/alpha_0.50/node_0.02/080_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/080_prune_graph.pt,ours-summary,8,32,12,60,0.2718412524523801,-98.46125793457031,0.494339489515092,0.1636149295666927,0.5818074647833463,0.04934301538966822,0.04934301538966822,0.021941664248178946,0.7969395588294638,124.16691017150879,121.44248151779175,152.3860626220703
080,summary_graphs/entmax/alpha_0.50/node_0.02/080_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/080_prune_graph.pt,baseline-spectral-cosine,8,32,12,59,0.30489267938380415,-91.86964416503906,0.5213606004450846,0.22730515793650174,0.6136525789682509,0.08842475832252372,0.08842475832252372,0.02140056346391349,0.7629110148994075,118.79937934875488,116.25700569152832,152.3860626220703
080,summary_graphs/entmax/alpha_0.50/node_0.02/080_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/080_prune_graph.pt,baseline-kmeans,8,32,12,54,0.3444554998848386,-67.94085693359375,0.6194521273874131,0.5226646854888404,0.7613323427444202,0.06945887238226411,0.06945887238226411,0.05957279810563974,0.7911231154197658,128.19294929504395,120.55613660812378,152.3860626220703
080,summary_graphs/entmax/alpha_0.50/node_0.02/080_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/080_prune_graph.pt,baseline-spectral-adj,8,32,12,54,0.4234898082547679,-32.23224639892578,0.7658328847417607,-0.3686391257469104,0.3156804371265448,0.0811467317677751,0.0811467317677751,0.0557598026730398,0.7250343842300211,117.00956535339355,110.48513507843018,152.3860626220703
080,summary_graphs/entmax/alpha_0.50/node_0.02/080_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/080_prune_graph.pt,baseline-random-same-size,8,32,12,57,0.37043643622941413,-50.476383209228516,0.6910444650472,-0.5472954912065067,0.22635225439674667,0.04982840741162827,0.04982840741162827,0.03352521704854224,0.7821741192074757,123.32699871063232,119.19243431091309,152.3860626220703
081,summary_graphs/entmax/alpha_0.50/node_0.02/081_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/081_prune_graph.pt,ours-summary,12,31,16,108,0.3498305165655809,-55.73078536987305,0.651177320105764,0.14354874933762649,0.5717743746688132,0.048483713025397744,0.048483713025397744,0.07797839254769998,0.8225551678762635,138.34242248535156,127.55470275878906,155.07130432128906
081,summary_graphs/entmax/alpha_0.50/node_0.02/081_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/081_prune_graph.pt,baseline-spectral-cosine,12,31,16,100,0.31538956755544467,-92.32223510742188,0.5457134053819468,-0.260712503921071,0.36964374803946454,0.08506572972894254,0.08506572972894254,0.07978141186805651,0.7563543067513301,127.45759582519531,117.28884887695312,155.07130432128906
081,summary_graphs/entmax/alpha_0.50/node_0.02/081_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/081_prune_graph.pt,baseline-kmeans,12,31,16,102,0.35345292072045625,-66.15020751953125,0.6211464020449142,0.48634339534338017,0.7431716976716901,0.08575943939599831,0.08575943939599831,0.14072019352880685,0.7173824848444117,129.4635772705078,111.24543762207031,155.07130432128906
081,summary_graphs/entmax/alpha_0.50/node_0.02/081_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/081_prune_graph.pt,baseline-spectral-adj,12,31,16,103,0.4137634164396499,-32.433650970458984,0.7183243362723273,-0.2102899403041681,0.394855029847916,0.10920249660697254,0.10920249660697254,0.07708666648563561,0.7390902839024032,124.18467712402344,114.6116943359375,155.07130432128906
081,summary_graphs/entmax/alpha_0.50/node_0.02/081_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/081_prune_graph.pt,baseline-random-same-size,12,31,16,101,0.3763152767338263,-32.67585754394531,0.7176262588636216,-0.6680954223647471,0.16595228881762647,0.03500429460403101,0.03500429460403101,0.14602491996040656,0.7169191261462322,130.1836395263672,111.173583984375,155.07130432128906
082,summary_graphs/entmax/alpha_0.50/node_0.02/082_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/082_prune_graph.pt,ours-summary,11,32,15,90,0.22405264705375175,-77.17317962646484,0.39848973109708574,0.060896135391468556,0.5304480676957343,0.04961556301041777,0.04961556301041777,0.06320214185795275,0.8026279122780262,131.11455953121185,122.82783854007721,153.0321044921875
082,summary_graphs/entmax/alpha_0.50/node_0.02/082_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/082_prune_graph.pt,baseline-spectral-cosine,11,32,15,83,0.24664111069235264,-74.17207336425781,0.4091736716893079,0.008983507905732623,0.5044917539528663,0.0841085496953974,0.0841085496953974,0.05921125914112855,0.7656851350909731,124.54911768436432,117.1744076013565,153.0321044921875
082,summary_graphs/entmax/alpha_0.50/node_0.02/082_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/082_prune_graph.pt,baseline-kmeans,11,32,15,95,0.20586553703550522,-102.3275375366211,0.308941108269291,0.5898101984104032,0.7949050992052016,0.10278996580171945,0.10278996580171945,0.03650420344831246,0.805561920792439,127.94745600223541,123.2768360376358,153.0321044921875
082,summary_graphs/entmax/alpha_0.50/node_0.02/082_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/082_prune_graph.pt,baseline-spectral-adj,11,32,15,90,0.3313427590357038,-25.27271270751953,0.5832535542608869,-0.2849987470641563,0.35750062646792186,0.07943196381052077,0.07943196381052077,0.05370650148521492,0.7884380717417953,127.50413858890533,120.65633738040924,153.0321044921875
082,summary_graphs/entmax/alpha_0.50/node_0.02/082_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/082_prune_graph.pt,baseline-random-same-size,11,32,15,91,0.3462637792496049,-3.479342222213745,0.6608371631271629,-0.6365924174671052,0.18170379126644742,0.03169039537204692,0.03169039537204692,0.08681815035608877,0.7148507390285401,119.7955402135849,109.39511299133301,153.0321044921875
083,summary_graphs/entmax/alpha_0.50/node_0.02/083_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/083_prune_graph.pt,ours-summary,8,29,12,58,0.27046347023848577,-61.31382751464844,0.4917160396019347,0.13947558908559288,0.5697377945427964,0.049210900875036864,0.049210900875036864,0.07732836191367834,0.7797508309227702,119.07460021972656,109.86675643920898,140.8998260498047
083,summary_graphs/entmax/alpha_0.50/node_0.02/083_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/083_prune_graph.pt,baseline-spectral-cosine,8,29,12,55,0.252021046385549,-95.27804565429688,0.3378652547751286,-0.021231062377093095,0.4893844688114535,0.16617683799596947,0.16617683799596947,0.02989612307629525,0.7105333478593431,103.19928359985352,100.1140251159668,140.8998260498047
083,summary_graphs/entmax/alpha_0.50/node_0.02/083_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/083_prune_graph.pt,baseline-kmeans,8,29,12,60,0.27111475654996287,-78.31378173828125,0.41470984694401586,0.6396688787026729,0.8198344393513364,0.12751966615590993,0.12751966615590993,0.03843012168620855,0.763118919828014,111.82060241699219,107.52332305908203,140.8998260498047
083,summary_graphs/entmax/alpha_0.50/node_0.02/083_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/083_prune_graph.pt,baseline-spectral-adj,8,29,12,53,0.3569621681056804,-34.70178985595703,0.6122629888293835,-0.2794379534511935,0.36028102327440326,0.10166134738197734,0.10166134738197734,0.08115707094297132,0.695142257248773,106.59648132324219,97.9454231262207,140.8998260498047
083,summary_graphs/entmax/alpha_0.50/node_0.02/083_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/083_prune_graph.pt,baseline-random-same-size,8,29,12,54,0.3724872271326406,-14.029842376708984,0.7059025926441503,-0.47582473689027427,0.26208763155486287,0.03907186162113084,0.03907186162113084,0.1062399003051402,0.6791378632752333,107.06497955322266,95.6904067993164,140.8998260498047
084,summary_graphs/entmax/alpha_0.50/node_0.02/084_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/084_prune_graph.pt,ours-summary,7,27,11,47,0.17527110723808026,-78.48910522460938,0.3021378599661747,-0.18630787430618911,0.40684606284690544,0.04840435450998584,0.04840435450998584,0.014735491885529662,0.7960516579149037,93.5482177734375,92.16973876953125,115.78361511230469
084,summary_graphs/entmax/alpha_0.50/node_0.02/084_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/084_prune_graph.pt,baseline-spectral-cosine,7,27,11,49,0.22691122080366105,-66.30329895019531,0.3512902180093888,0.16162596197549114,0.5808129809877456,0.10253222359793332,0.10253222359793332,0.04373692381275568,0.7546246406329999,91.369384765625,87.3731689453125,115.78361511230469
084,summary_graphs/entmax/alpha_0.50/node_0.02/084_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/084_prune_graph.pt,baseline-kmeans,7,27,11,45,0.21111862582848123,-76.97148895263672,0.30825931677429586,0.7045370081424848,0.8522685040712423,0.11397793488266664,0.11397793488266664,0.03432642312016258,0.7534641232631282,90.33984375,87.23880004882812,115.78361511230469
084,summary_graphs/entmax/alpha_0.50/node_0.02/084_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/084_prune_graph.pt,baseline-spectral-adj,7,27,11,47,0.3063458142524533,-22.3950138092041,0.5283978196660762,-0.2733353662223624,0.36333231688881884,0.08429380883883028,0.08429380883883028,0.06525553967946289,0.7187693191679752,89.03150939941406,83.22171020507812,115.78361511230469
084,summary_graphs/entmax/alpha_0.50/node_0.02/084_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/084_prune_graph.pt,baseline-random-same-size,7,27,11,44,0.31769526872540627,-14.708720207214355,0.5594011621283459,-0.5789751368019429,0.21051243159902855,0.0759893753224666,0.0759893753224666,0.10616186591743061,0.6367698581772919,82.48419189453125,73.7275161743164,115.78361511230469
085,summary_graphs/entmax/alpha_0.50/node_0.02/085_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/085_prune_graph.pt,ours-summary,10,32,13,69,0.21429598499838545,-87.55037689208984,0.3797878121849438,-0.16458284505207954,0.41770857747396023,0.04880415781182714,0.04880415781182714,0.018028058113721195,0.8260943622790812,122.84032011032104,120.62574768066406,146.0193328857422
085,summary_graphs/entmax/alpha_0.50/node_0.02/085_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/085_prune_graph.pt,baseline-spectral-cosine,10,32,13,66,0.22899341305343457,-98.43094635009766,0.33850960387378165,0.12205567804625439,0.5610278390231271,0.11947722223308752,0.11947722223308752,0.04657147094142026,0.7490482251570951,114.7181134223938,109.37552213668823,146.0193328857422
085,summary_graphs/entmax/alpha_0.50/node_0.02/085_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/085_prune_graph.pt,baseline-kmeans,10,32,13,68,0.25921894595040107,-73.32998657226562,0.43373648948728244,0.6403671706411672,0.8201835853205837,0.08470140241351964,0.08470140241351964,0.04066386517724593,0.7797761216781651,118.68873167037964,113.862389087677,146.0193328857422
085,summary_graphs/entmax/alpha_0.50/node_0.02/085_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/085_prune_graph.pt,baseline-spectral-adj,10,32,13,62,0.3546596375902379,-22.822141647338867,0.6253510336737619,-0.3399093461237638,0.3300453269381181,0.08396824150671385,0.08396824150671385,0.08051618752263619,0.7198389584047188,114.31457853317261,105.11040449142456,146.0193328857422
085,summary_graphs/entmax/alpha_0.50/node_0.02/085_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/085_prune_graph.pt,baseline-random-same-size,10,32,13,68,0.3290503591517648,-30.286169052124023,0.597034298027589,-0.6894722778904527,0.15526386105477363,0.06106642027594055,0.06106642027594055,0.0622579744085535,0.7034696798628312,109.53990602493286,102.72017335891724,146.0193328857422
086,summary_graphs/entmax/alpha_0.50/node_0.02/086_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/086_prune_graph.pt,ours-summary,11,30,15,95,0.3471008761134006,-65.2456283569336,0.6447063395170028,0.03999099528915968,0.5199954976445799,0.049495412709798355,0.049495412709798355,0.035079245277077196,0.8695132863947876,135.67304039001465,130.91373252868652,150.55978393554688
086,summary_graphs/entmax/alpha_0.50/node_0.02/086_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/086_prune_graph.pt,baseline-spectral-cosine,11,30,15,92,0.38251822710123673,-53.91679000854492,0.690559400826191,-0.06444326591322927,0.4677783670433854,0.07447705337628235,0.07447705337628235,0.05670952689629205,0.7863819546115236,125.51541709899902,118.39749717712402,150.55978393554688
086,summary_graphs/entmax/alpha_0.50/node_0.02/086_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/086_prune_graph.pt,baseline-kmeans,11,30,15,98,0.37013723523314435,-68.04351043701172,0.6333819708328167,0.48746350956673584,0.743731754783368,0.10689249963347208,0.10689249963347208,0.034659789856655576,0.8209048370511821,128.03284645080566,123.59525489807129,150.55978393554688
086,summary_graphs/entmax/alpha_0.50/node_0.02/086_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/086_prune_graph.pt,baseline-spectral-adj,11,30,15,84,0.45201473026882094,-24.17674446105957,0.8109308508404451,-0.42497035653321585,0.28751482173339205,0.0930986096971967,0.0930986096971967,0.10046511549922438,0.7204403103408645,120.58380317687988,108.4693374633789,150.55978393554688
086,summary_graphs/entmax/alpha_0.50/node_0.02/086_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/086_prune_graph.pt,baseline-random-same-size,11,30,15,94,0.40972745271533884,-32.099849700927734,0.7788624630494169,-0.6311211922506561,0.18443940387467195,0.04059244238126076,0.04059244238126076,0.06809277456684927,0.8001080562184215,129.2661895751953,120.46409606933594,150.55978393554688
087,summary_graphs/entmax/alpha_0.50/node_0.02/087_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/087_prune_graph.pt,ours-summary,10,31,15,83,0.33582235854433123,-84.38795471191406,0.6217872864158588,0.006141346193411879,0.503070673096706,0.049857430672803654,0.049857430672803654,0.08152114138899648,0.7708069654689546,106.79196548461914,98.08616256713867,127.25126647949219
087,summary_graphs/entmax/alpha_0.50/node_0.02/087_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/087_prune_graph.pt,baseline-spectral-cosine,10,31,15,86,0.35547782798101885,-78.92367553710938,0.6410980795977319,-0.16722915205520192,0.416385423972399,0.06985757636430574,0.06985757636430574,0.07123449908772374,0.7341317367782559,100.58426284790039,93.41919326782227,127.25126647949219
087,summary_graphs/entmax/alpha_0.50/node_0.02/087_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/087_prune_graph.pt,baseline-kmeans,10,31,15,86,0.36942573778728943,-69.79766845703125,0.6733492957029511,0.554621377682234,0.777310688841117,0.0655021798716278,0.0655021798716278,0.04763405814742681,0.8027259360499424,107.25697708129883,102.14789199829102,127.25126647949219
087,summary_graphs/entmax/alpha_0.50/node_0.02/087_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/087_prune_graph.pt,baseline-spectral-adj,10,31,15,76,0.4515666573064369,-30.263980865478516,0.8130611922231387,-0.4287258909730511,0.28563705451347443,0.09007212238973514,0.09007212238973514,0.07941283739227346,0.6919821647215751,95.65156936645508,88.05560684204102,127.25126647949219
087,summary_graphs/entmax/alpha_0.50/node_0.02/087_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/087_prune_graph.pt,baseline-random-same-size,10,31,15,86,0.4138743782648472,-35.582542419433594,0.7942654318963821,-0.6758946772709158,0.1620526613645421,0.03348332463331233,0.03348332463331233,0.05407572614886599,0.7290480025334733,98.07580184936523,92.77228164672852,127.25126647949219
088,summary_graphs/entmax/alpha_0.50/node_0.02/088_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/088_prune_graph.pt,ours-summary,5,30,9,31,0.17974859846474187,-63.0094108581543,0.30968537989003286,0.47001624977752615,0.7350081248887631,0.049811817039450874,0.049811817039450874,0.09210457129844402,0.72521586736259,93.35181903839111,84.75368976593018,116.8668441772461
088,summary_graphs/entmax/alpha_0.50/node_0.02/088_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/088_prune_graph.pt,baseline-spectral-cosine,5,30,9,30,0.19392786235666565,-59.263545989990234,0.32757803112542455,0.5283140481670032,0.7641570240835016,0.060277693587906744,0.060277693587906744,0.07099520239940257,0.7363493262260387,92.63119220733643,86.05482196807861,116.8668441772461
088,summary_graphs/entmax/alpha_0.50/node_0.02/088_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/088_prune_graph.pt,baseline-kmeans,5,30,9,29,0.1903555696688507,-60.7226448059082,0.32060840364014787,0.5997867806609931,0.7998933903304966,0.06010273569755356,0.06010273569755356,0.06491953970446444,0.7398286382054124,92.4641695022583,86.46143817901611,116.8668441772461
088,summary_graphs/entmax/alpha_0.50/node_0.02/088_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/088_prune_graph.pt,baseline-spectral-adj,5,30,9,28,0.3270122075039108,-19.922828674316406,0.5154944547788347,-0.37749210970826624,0.3112539451458669,0.13852996022898692,0.13852996022898692,0.02174184064959755,0.62591803934085,74.77480792999268,73.14906597137451,116.8668441772461
088,summary_graphs/entmax/alpha_0.50/node_0.02/088_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/088_prune_graph.pt,baseline-random-same-size,5,30,9,29,0.3136799653157127,-6.727301597595215,0.5785247442037967,-0.22429177015572976,0.3878541149221351,0.0488351864276286,0.0488351864276286,0.08414768587001512,0.6281295349103351,80.15213298797607,73.40751647949219,116.8668441772461
089,summary_graphs/entmax/alpha_0.50/node_0.02/089_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/089_prune_graph.pt,ours-summary,10,32,12,59,0.26204343707387645,-83.62867736816406,0.47438893836177937,0.10682665743473509,0.5534133287173676,0.04969793578597356,0.04969793578597356,0.037411976285599516,0.852155192759284,109.89384722709656,105.78250122070312,124.13525390625
089,summary_graphs/entmax/alpha_0.50/node_0.02/089_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/089_prune_graph.pt,baseline-spectral-cosine,10,32,12,61,0.24697007497500945,-128.39224243164062,0.35649961261119345,-0.06633687312432701,0.4668315634378365,0.13744053733882547,0.13744053733882547,0.053951938264261576,0.7307980698504104,95.89132690429688,90.71780395507812,124.13525390625
089,summary_graphs/entmax/alpha_0.50/node_0.02/089_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/089_prune_graph.pt,baseline-kmeans,10,32,12,63,0.2702822339627512,-98.57367706298828,0.4350297533892502,0.6952816219907656,0.8476408109953828,0.10553471453625214,0.10553471453625214,0.1775038051628395,0.6819958177316268,102.93023180961609,84.65972399711609,124.13525390625
089,summary_graphs/entmax/alpha_0.50/node_0.02/089_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/089_prune_graph.pt,baseline-spectral-adj,10,32,12,57,0.3558737501860607,-28.36528778076172,0.6199306718704289,-0.5230964916145637,0.23845175419271813,0.09181682850169254,0.09181682850169254,0.07972956657039137,0.7037493352296306,94.92872881889343,87.36010241508484,124.13525390625
089,summary_graphs/entmax/alpha_0.50/node_0.02/089_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/089_prune_graph.pt,baseline-random-same-size,10,32,12,53,0.35172584735548673,-16.2179012298584,0.6519219950041311,-0.4749899614937063,0.26250501925314684,0.051529699706842444,0.051529699706842444,0.14223623707475175,0.6519068438297755,94.3437168598175,80.92462158203125,124.13525390625
090,summary_graphs/entmax/alpha_0.50/node_0.02/090_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/090_prune_graph.pt,ours-summary,10,32,12,64,0.4186660399778178,-70.74188995361328,0.7926246363783745,0.3418686536433303,0.6709343268216652,0.04470744357726109,0.04470744357726109,0.03804911192114501,0.8313256443786932,121.64345932006836,117.01503372192383,140.7571563720703
090,summary_graphs/entmax/alpha_0.50/node_0.02/090_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/090_prune_graph.pt,baseline-spectral-cosine,10,32,12,58,0.3394015063239141,-167.92247009277344,0.5624614984084021,-0.33437071505747185,0.3328146424712641,0.1163415142394261,0.1163415142394261,0.06157070269385236,0.7111073512620139,106.66061782836914,100.09344863891602,140.7571563720703
090,summary_graphs/entmax/alpha_0.50/node_0.02/090_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/090_prune_graph.pt,baseline-kmeans,10,32,12,62,0.40933044787232487,-87.78195190429688,0.7522669093858559,0.6270267751293637,0.8135133875646818,0.06639398635879373,0.06639398635879373,0.08352599342522563,0.7770074423331113,119.33710861206055,109.36935806274414,140.7571563720703
090,summary_graphs/entmax/alpha_0.50/node_0.02/090_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/090_prune_graph.pt,baseline-spectral-adj,10,32,12,55,0.48635405333808734,-40.16347122192383,0.8650466948459348,-0.5691920775233008,0.2154039612383496,0.10766141183023993,0.10766141183023993,0.07852708253166084,0.6857813257311027,104.75471115112305,96.52862930297852,140.7571563720703
090,summary_graphs/entmax/alpha_0.50/node_0.02/090_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/090_prune_graph.pt,baseline-random-same-size,10,32,12,51,0.4322432003186211,-59.91167068481445,0.8182749451102734,-0.6730702716294104,0.16346486418529482,0.046211455526968835,0.046211455526968835,0.10496566903423836,0.7045545901361578,110.80144882202148,99.17110061645508,140.7571563720703
091,summary_graphs/entmax/alpha_0.50/node_0.02/091_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/091_prune_graph.pt,ours-summary,13,33,15,100,0.36636364588668363,-79.46817016601562,0.6830157411696689,0.15966442629919148,0.5798322131495958,0.04971155060369836,0.04971155060369836,0.05057006527941032,0.7868085925857151,89.07234954833984,84.56795501708984,107.48224639892578
